file,original_file,date,file_type,min_temp,max_temp,mean_temp,std_temp,valid_pixels,total_pixels,coverage,city
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2013-033_hdf.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\MOD11A2.A2013033.h25v06.061.2021252032231.hdf,2013-033,HDF,-31.46999999999997,38.63000000000005,21.40811401210692,10.287823600772874,1435216,1440000,0.9966777777777778,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2013-025_jpg.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\BROWSE.MOD11A2.A2013025.h25v06.061.2021251021856.1.jpg,2013-025,JPG,22.81680128797193,45.0,40.92384971312096,3.092558704423367,69600,69600,1.0,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2013-025_jpg.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\BROWSE.MOD11A2.A2013025.h25v06.061.2021251021856.2.jpg,2013-025,JPG,22.81680128797193,45.0,39.22697129838068,3.1442349897652546,69600,69600,1.0,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2013-025_hdf.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\MOD11A2.A2013025.h25v06.061.2021251061855.hdf,2013-025,HDF,-34.309999999999974,37.410000000000025,19.92408069559741,9.424692700178364,1409321,1440000,0.9786951388888888,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2013-017_jpg.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\BROWSE.MOD11A2.A2013017.h25v06.061.2021250075551.1.jpg,2013-017,JPG,22.81680128797193,45.0,40.5965025317046,3.710041669988411,69600,69600,1.0,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2013-017_jpg.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\BROWSE.MOD11A2.A2013017.h25v06.061.2021250075551.2.jpg,2013-017,JPG,22.81680128797193,45.0,39.29583407757611,3.267971600658266,69600,69600,1.0,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2013-017_hdf.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\MOD11A2.A2013017.h25v06.061.2021250115550.hdf,2013-017,HDF,-35.24999999999997,36.370000000000005,19.75425639061504,9.74181742858162,1373342,1440000,0.9537097222222222,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2013-009_jpg.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\BROWSE.MOD11A2.A2013009.h25v06.061.2021249135352.1.jpg,2013-009,JPG,22.81680128797193,45.0,40.20861771282492,4.382346209184502,69600,69600,1.0,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2013-009_hdf.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\MOD11A2.A2013009.h25v06.061.2021249175351.hdf,2013-009,HDF,-26.369999999999976,39.97000000000003,20.80092040864745,8.334786881418689,1323586,1440000,0.9191569444444444,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2013-009_jpg.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\BROWSE.MOD11A2.A2013009.h25v06.061.2021249135352.2.jpg,2013-009,JPG,22.81680128797193,45.0,39.476174356927466,2.745225767806154,69600,69600,1.0,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2013-001_jpg.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\BROWSE.MOD11A2.A2013001.h25v06.061.2021248193250.1.jpg,2013-001,JPG,22.81680128797193,45.0,39.88528767951733,4.718147106604058,69600,69600,1.0,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2013-001_hdf.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\MOD11A2.A2013001.h25v06.061.2021248233249.hdf,2013-001,HDF,-30.609999999999985,37.53000000000003,19.28930784210281,8.113016700298218,1294589,1440000,0.8990201388888889,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2013-001_jpg.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\BROWSE.MOD11A2.A2013001.h25v06.061.2021248193250.2.jpg,2013-001,JPG,22.81680128797193,45.0,39.37917521383646,2.811597516840454,69600,69600,1.0,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2012-361_jpg.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\BROWSE.MOD11A2.A2012361.h25v06.061.2021248075642.1.jpg,2012-361,JPG,22.81680128797193,45.0,39.84163158638943,4.886438801812755,69600,69600,1.0,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2012-361_hdf.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\MOD11A2.A2012361.h25v06.061.2021248115641.hdf,2012-361,HDF,-25.16999999999996,38.31,20.146163318140463,7.72995404207944,1280862,1440000,0.8894875,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2012-361_jpg.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\BROWSE.MOD11A2.A2012361.h25v06.061.2021248075642.2.jpg,2012-361,JPG,22.81680128797193,45.0,39.434668333297154,2.672597450083448,69600,69600,1.0,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2012-353_jpg.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\BROWSE.MOD11A2.A2012353.h25v06.061.2021247170850.1.jpg,2012-353,JPG,22.81680128797193,45.0,40.15529988202787,4.584371368452883,69600,69600,1.0,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2012-353_hdf.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\MOD11A2.A2012353.h25v06.061.2021247210849.hdf,2012-353,HDF,-29.769999999999985,37.190000000000055,20.609620576727067,8.290296379371439,1310568,1440000,0.9101166666666668,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2012-353_jpg.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\BROWSE.MOD11A2.A2012353.h25v06.061.2021247170850.2.jpg,2012-353,JPG,22.81680128797193,45.0,39.0672035357694,3.4224571977293854,69600,69600,1.0,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2012-345_jpg.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\BROWSE.MOD11A2.A2012345.h25v06.061.2021247004746.1.jpg,2012-345,JPG,22.81680128797193,45.0,40.0577310224261,4.71966900842153,69600,69600,1.0,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2012-345_jpg.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\BROWSE.MOD11A2.A2012345.h25v06.061.2021247004746.2.jpg,2012-345,JPG,22.81680128797193,45.0,39.92694443830229,2.861997836773466,69600,69600,1.0,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2012-345_hdf.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\MOD11A2.A2012345.h25v06.061.2021247044745.hdf,2012-345,HDF,-29.24999999999997,39.610000000000014,21.887779349319903,8.907287140186307,1296674,1440000,0.9004680555555555,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2012-337_jpg.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\BROWSE.MOD11A2.A2012337.h25v06.061.2021246092252.1.jpg,2012-337,JPG,22.81680128797193,45.0,41.382612221386665,2.4176401840467427,69600,69600,1.0,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2012-337_hdf.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\MOD11A2.A2012337.h25v06.061.2021246132251.hdf,2012-337,HDF,-25.00999999999996,39.21000000000004,23.54321377703329,7.408281636041745,1435084,1440000,0.9965861111111112,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2012-337_jpg.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\BROWSE.MOD11A2.A2012337.h25v06.061.2021246092252.2.jpg,2012-337,JPG,22.81680128797193,45.0,39.80805915432088,2.665696315111396,69600,69600,1.0,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2012-329_jpg.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\BROWSE.MOD11A2.A2012329.h25v06.061.2021245122826.1.jpg,2012-329,JPG,22.81680128797193,45.0,41.31323191706144,2.4513125298807528,69600,69600,1.0,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2012-329_jpg.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\BROWSE.MOD11A2.A2012329.h25v06.061.2021245122826.2.jpg,2012-329,JPG,22.81680128797193,45.0,39.86812718980372,2.678283255064536,69600,69600,1.0,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2012-329_hdf.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\MOD11A2.A2012329.h25v06.061.2021245162816.hdf,2012-329,HDF,-27.289999999999964,40.73000000000002,23.81934483911877,8.095636857000326,1435220,1440000,0.9966805555555556,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2012-321_jpg.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\BROWSE.MOD11A2.A2012321.h25v06.061.2021244074309.1.jpg,2012-321,JPG,22.81680128797193,45.0,41.48527743959318,2.271282644066773,69600,69600,1.0,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2012-321_jpg.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\BROWSE.MOD11A2.A2012321.h25v06.061.2021244074309.2.jpg,2012-321,JPG,22.81680128797193,45.0,40.00954986937166,2.5781298875565457,69600,69600,1.0,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2012-321_hdf.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\MOD11A2.A2012321.h25v06.061.2021244114308.hdf,2012-321,HDF,-24.72999999999996,39.49000000000001,24.73783692543063,7.037949759840754,1439317,1440000,0.9995256944444444,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2012-313_jpg.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\BROWSE.MOD11A2.A2012313.h25v06.061.2021243181626.1.jpg,2012-313,JPG,22.81680128797193,45.0,41.35510222421836,2.414417815768114,69600,69600,1.0,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2012-313_hdf.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\MOD11A2.A2012313.h25v06.061.2021243221622.hdf,2012-313,HDF,-24.92999999999998,40.83000000000004,25.064892856395947,7.483220190658833,1434430,1440000,0.9961319444444444,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2012-313_jpg.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\BROWSE.MOD11A2.A2012313.h25v06.061.2021243181626.2.jpg,2012-313,JPG,22.81680128797193,45.0,40.04941777970337,2.6183916609468167,69600,69600,1.0,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2012-305_jpg.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\BROWSE.MOD11A2.A2012305.h25v06.061.2021243074046.1.jpg,2012-305,JPG,22.81680128797193,45.0,41.18551424361503,2.790389712111984,69600,69600,1.0,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2012-305_jpg.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\BROWSE.MOD11A2.A2012305.h25v06.061.2021243074046.2.jpg,2012-305,JPG,22.81680128797193,45.0,40.07325992614475,3.239617607692564,69600,69600,1.0,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2012-305_hdf.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\MOD11A2.A2012305.h25v06.061.2021243114045.hdf,2012-305,HDF,-27.50999999999996,43.29000000000002,26.401664387637783,6.721990366831398,1416539,1440000,0.9837076388888888,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2012-297_jpg.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\BROWSE.MOD11A2.A2012297.h25v06.061.2021239002034.1.jpg,2012-297,JPG,22.81680128797193,45.0,41.190390997630296,2.304686483989159,69600,69600,1.0,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2012-297_hdf.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\MOD11A2.A2012297.h25v06.061.2021239042034.hdf,2012-297,HDF,-24.129999999999967,43.21000000000004,27.377626387861905,7.439964478384762,1438904,1440000,0.9992388888888888,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2012-297_jpg.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\BROWSE.MOD11A2.A2012297.h25v06.061.2021239002034.2.jpg,2012-297,JPG,22.81680128797193,45.0,40.46526348544253,2.5486071484430903,69600,69600,1.0,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2012-289_jpg.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\BROWSE.MOD11A2.A2012289.h25v06.061.2021238041053.1.jpg,2012-289,JPG,22.81680128797193,45.0,41.180317962210914,2.3021248049857075,69600,69600,1.0,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2012-289_hdf.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\MOD11A2.A2012289.h25v06.061.2021238081053.hdf,2012-289,HDF,-25.569999999999965,43.21000000000004,28.15032601679627,7.060510985252801,1439251,1440000,0.9994798611111112,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2012-289_jpg.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\BROWSE.MOD11A2.A2012289.h25v06.061.2021238041053.2.jpg,2012-289,JPG,22.81680128797193,45.0,40.73002956411824,2.519122010367758,69600,69600,1.0,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2012-281_jpg.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\BROWSE.MOD11A2.A2012281.h25v06.061.2021236230238.1.jpg,2012-281,JPG,22.81680128797193,45.0,40.99843666978824,2.8668979802268475,69600,69600,1.0,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2012-281_hdf.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\MOD11A2.A2012281.h25v06.061.2021237030238.hdf,2012-281,HDF,-23.529999999999973,45.13000000000005,28.621909945071778,6.708776012235877,1415847,1440000,0.9832270833333332,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2012-281_jpg.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\BROWSE.MOD11A2.A2012281.h25v06.061.2021236230238.2.jpg,2012-281,JPG,22.81680128797193,45.0,40.89526925957189,2.540236181424909,69600,69600,1.0,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2012-273_jpg.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\BROWSE.MOD11A2.A2012273.h25v06.061.2021236161904.1.jpg,2012-273,JPG,22.81680128797193,45.0,41.09572197782095,2.742096449795423,69600,69600,1.0,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2012-273_jpg.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\BROWSE.MOD11A2.A2012273.h25v06.061.2021236161904.2.jpg,2012-273,JPG,22.81680128797193,45.0,40.18563436225863,4.267714758844506,69600,69600,1.0,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2012-273_hdf.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\MOD11A2.A2012273.h25v06.061.2021236201903.hdf,2012-273,HDF,-19.34999999999997,43.13000000000005,28.730054422555018,5.980195007251412,1418897,1440000,0.9853451388888887,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2012-265_jpg.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\BROWSE.MOD11A2.A2012265.h25v06.061.2021234181423.1.jpg,2012-265,JPG,22.81680128797193,45.0,41.41146407631523,2.325778994401781,69600,69600,1.0,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2012-265_jpg.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\BROWSE.MOD11A2.A2012265.h25v06.061.2021234181423.2.jpg,2012-265,JPG,22.81680128797193,45.0,40.59009920191366,3.669715685015088,69600,69600,1.0,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2012-265_hdf.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\MOD11A2.A2012265.h25v06.061.2021234221422.hdf,2012-265,HDF,-11.989999999999952,41.410000000000025,27.56383720938349,5.630585377058772,1433289,1440000,0.9953395833333334,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2012-257_jpg.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\BROWSE.MOD11A2.A2012257.h25v06.061.2021233123533.1.jpg,2012-257,JPG,22.81680128797193,45.0,34.64649438433814,7.895786835160895,69600,69600,1.0,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2012-257_hdf.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\MOD11A2.A2012257.h25v06.061.2021233163532.hdf,2012-257,HDF,-19.44999999999996,42.77000000000004,22.92102002924319,8.756550895220013,646305,1440000,0.4488229166666667,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2012-257_jpg.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\BROWSE.MOD11A2.A2012257.h25v06.061.2021233123533.2.jpg,2012-257,JPG,22.81680128797193,45.0,34.48195481087437,7.641772971521577,69600,69600,1.0,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2012-249_jpg.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\BROWSE.MOD11A2.A2012249.h25v06.061.2021232133628.1.jpg,2012-249,JPG,22.81680128797193,45.0,35.900792800713475,7.63358084019077,69600,69600,1.0,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2012-249_hdf.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\MOD11A2.A2012249.h25v06.061.2021232173627.hdf,2012-249,HDF,-46.16999999999996,43.33000000000004,25.242297074295035,7.914544812200301,794441,1440000,0.5516951388888889,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2012-249_jpg.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\BROWSE.MOD11A2.A2012249.h25v06.061.2021232133628.2.jpg,2012-249,JPG,22.81680128797193,45.0,36.61396626294926,7.229145760330015,69600,69600,1.0,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2012-241_jpg.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\BROWSE.MOD11A2.A2012241.h25v06.061.2021231161035.1.jpg,2012-241,JPG,22.81680128797193,45.0,35.63143406336915,7.723089892019411,69600,69600,1.0,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2012-241_jpg.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\BROWSE.MOD11A2.A2012241.h25v06.061.2021231161035.2.jpg,2012-241,JPG,22.81680128797193,45.0,35.997355565790976,7.461024473655324,69600,69600,1.0,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2012-241_hdf.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\MOD11A2.A2012241.h25v06.061.2021231201034.hdf,2012-241,HDF,-24.96999999999997,47.27000000000004,24.169845136303824,7.993162538075096,758086,1440000,0.5264486111111111,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2012-233_jpg.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\BROWSE.MOD11A2.A2012233.h25v06.061.2021229193140.1.jpg,2012-233,JPG,22.81680128797193,45.0,33.32105858165826,7.880546761114924,69600,69600,1.0,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2012-233_jpg.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\BROWSE.MOD11A2.A2012233.h25v06.061.2021229193140.2.jpg,2012-233,JPG,22.81680128797193,45.0,32.23456443570884,7.539519243886987,69600,69600,1.0,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2012-233_hdf.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\MOD11A2.A2012233.h25v06.061.2021229233140.hdf,2012-233,HDF,-21.829999999999984,45.79000000000002,20.37006466225557,9.856968957078069,505086,1440000,0.3507541666666666,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2012-225_jpg.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\BROWSE.MOD11A2.A2012225.h25v06.061.2021229025707.1.jpg,2012-225,JPG,22.81680128797193,45.0,32.77414809122337,7.878468667026085,69600,69600,1.0,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2012-225_jpg.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\BROWSE.MOD11A2.A2012225.h25v06.061.2021229025707.2.jpg,2012-225,JPG,22.81680128797193,45.0,33.19064070721361,7.711077866940078,69600,69600,1.0,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2012-225_hdf.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\MOD11A2.A2012225.h25v06.061.2021229065707.hdf,2012-225,HDF,-12.309999999999944,45.53000000000003,21.40140474091988,8.778163403881393,433418,1440000,0.3009847222222222,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2012-217_jpg.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\BROWSE.MOD11A2.A2012217.h25v06.061.2021228093629.1.jpg,2012-217,JPG,22.81680128797193,45.0,32.59514659799313,7.810050825145658,69600,69600,1.0,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2012-217_hdf.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\MOD11A2.A2012217.h25v06.061.2021228133629.hdf,2012-217,HDF,-18.149999999999977,45.450000000000045,20.71015592126741,9.605759086373997,419699,1440000,0.2914576388888888,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2012-217_jpg.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\BROWSE.MOD11A2.A2012217.h25v06.061.2021228093629.2.jpg,2012-217,JPG,22.81680128797193,45.0,32.16230189336265,7.54737593544189,69600,69600,1.0,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2012-209_jpg.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\BROWSE.MOD11A2.A2012209.h25v06.061.2021227032442.1.jpg,2012-209,JPG,22.81680128797193,45.0,31.310523776628287,7.509838843634331,69600,69600,1.0,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2012-209_jpg.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\BROWSE.MOD11A2.A2012209.h25v06.061.2021227032442.2.jpg,2012-209,JPG,22.81680128797193,45.0,30.73740242192464,7.161802314190906,69600,69600,1.0,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2012-209_hdf.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\MOD11A2.A2012209.h25v06.061.2021227072442.hdf,2012-209,HDF,-24.80999999999997,48.650000000000034,15.218777162334924,8.95725644430393,272252,1440000,0.1890638888888889,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2012-201_jpg.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\BROWSE.MOD11A2.A2012201.h25v06.061.2021226013011.1.jpg,2012-201,JPG,22.81680128797193,45.0,31.30967739733744,7.497294900121804,69600,69600,1.0,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2012-201_jpg.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\BROWSE.MOD11A2.A2012201.h25v06.061.2021226013011.2.jpg,2012-201,JPG,22.81680128797193,45.0,31.98272125725081,7.549122818751924,69600,69600,1.0,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2012-201_hdf.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\MOD11A2.A2012201.h25v06.061.2021226053011.hdf,2012-201,HDF,-22.42999999999998,48.610000000000014,17.40104450126379,11.58157484266706,272599,1440000,0.1893048611111111,pune
F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\processed\pune_lst_2012-193_jpg.tif,F:\Urban\UHI_MIGITAGION_PLANNER-\data\processed\pune\raw\BROWSE.MOD11A2.A2012193.h25v06.061.2021224224309.1.jpg,2012-193,JPG,22.81680128797193,45.0,32.70934355746821,7.750281029450384,69600,69600,1.0,pune
